power,character,universe,url
molecular_acceleration,kon_el,prime_earth,https://dc.fandom.com/wiki/Kon-El_(Prime_Earth)
molecular_acceleration,kong_kenan,prime_earth,https://dc.fandom.com/wiki/Kong_Kenan_(Prime_Earth)
molecular_acceleration,lucifer_morningstar,prime_earth,https://dc.fandom.com/wiki/Lucifer_Morningstar_(Prime_Earth)
molecular_acceleration,meena_dhawan,prime_earth,https://dc.fandom.com/wiki/Meena_Dhawan_(Prime_Earth)
molecular_acceleration,wallace_r_west,prime_earth,https://dc.fandom.com/wiki/Wallace_R._West_(Prime_Earth)
molecular_reconstruction,albert_lim,prime_earth,https://dc.fandom.com/wiki/Albert_Lim_(Prime_Earth)
molecular_reconstruction,algon,prime_earth,https://dc.fandom.com/wiki/Algon_(Prime_Earth)
molecular_reconstruction,amunet_black,prime_earth,https://dc.fandom.com/wiki/Amunet_Black_(Prime_Earth)
molecular_reconstruction,aphrodite,prime_earth,https://dc.fandom.com/wiki/Aphrodite_(Prime_Earth)
molecular_reconstruction,arak,prime_earth,https://dc.fandom.com/wiki/Arak_(Prime_Earth)
molecular_reconstruction,arion,prime_earth,https://dc.fandom.com/wiki/Arion_(Prime_Earth)
molecular_reconstruction,arni_ajar,prime_earth,https://dc.fandom.com/wiki/Arni_Ajar_(Prime_Earth)
molecular_reconstruction,blake_bloodlines,prime_earth,https://dc.fandom.com/wiki/Blake_(Bloodlines)_(Prime_Earth)
molecular_reconstruction,caroline_sharp,prime_earth,https://dc.fandom.com/wiki/Caroline_Sharp_(Prime_Earth)
molecular_reconstruction,colin_nomi,prime_earth,https://dc.fandom.com/wiki/Colin_Nomi_(Prime_Earth)
molecular_reconstruction,danny_the_street,prime_earth,https://dc.fandom.com/wiki/Danny_the_Street_(Prime_Earth)
molecular_reconstruction,devour,prime_earth,https://dc.fandom.com/wiki/Devour_(Prime_Earth)
molecular_reconstruction,doomsday,prime_earth,https://dc.fandom.com/wiki/Doomsday_(Prime_Earth)
molecular_reconstruction,element_dog,prime_earth,https://dc.fandom.com/wiki/Element_Dog_(Prime_Earth)
molecular_reconstruction,emily_sung,prime_earth,https://dc.fandom.com/wiki/Emily_Sung_(Prime_Earth)
molecular_reconstruction,enchantress,prime_earth,https://dc.fandom.com/wiki/Enchantress_(Prime_Earth)
molecular_reconstruction,firehawk_ii,prime_earth,https://dc.fandom.com/wiki/Firehawk_II_(Prime_Earth)
molecular_reconstruction,flood,prime_earth,https://dc.fandom.com/wiki/Flood_(Prime_Earth)
molecular_reconstruction,fury,prime_earth,https://dc.fandom.com/wiki/Fury_(Prime_Earth)
molecular_reconstruction,henry_king,prime_earth,https://dc.fandom.com/wiki/Henry_King_(Prime_Earth)
molecular_reconstruction,hurricane,prime_earth,https://dc.fandom.com/wiki/Hurricane_(Prime_Earth)
molecular_reconstruction,j_onn_j_onzz,prime_earth,https://dc.fandom.com/wiki/J%27onn_J%27onzz_(Prime_Earth)
molecular_reconstruction,jason_rusch,prime_earth,https://dc.fandom.com/wiki/Jason_Rusch_(Prime_Earth)
molecular_reconstruction,jonah_payne,prime_earth,https://dc.fandom.com/wiki/Jonah_Payne_(Prime_Earth)
molecular_reconstruction,kani,prime_earth,https://dc.fandom.com/wiki/Kani_(Prime_Earth)
molecular_reconstruction,laurence_quinn,prime_earth,https://dc.fandom.com/wiki/Laurence_Quinn_(Prime_Earth)
molecular_reconstruction,lucifer_morningstar,prime_earth,https://dc.fandom.com/wiki/Lucifer_Morningstar_(Prime_Earth)
molecular_reconstruction,marlene_simmonds,prime_earth,https://dc.fandom.com/wiki/Marlene_Simmonds_(Prime_Earth)
molecular_reconstruction,maxima_ii,prime_earth,https://dc.fandom.com/wiki/Maxima_II_(Prime_Earth)
molecular_reconstruction,medusa,prime_earth,https://dc.fandom.com/wiki/Medusa_(Prime_Earth)
molecular_reconstruction,merlin,prime_earth,https://dc.fandom.com/wiki/Merlin_(Prime_Earth)
molecular_reconstruction,mikhail_arkadin,prime_earth,https://dc.fandom.com/wiki/Mikhail_Arkadin_(Prime_Earth)
molecular_reconstruction,mordru,prime_earth,https://dc.fandom.com/wiki/Mordru_(Prime_Earth)
molecular_reconstruction,morgaine_le_fey,prime_earth,https://dc.fandom.com/wiki/Morgaine_le_Fey_(Prime_Earth)
molecular_reconstruction,mother_machine,prime_earth,https://dc.fandom.com/wiki/Mother_Machine_(Prime_Earth)
molecular_reconstruction,namma,prime_earth,https://dc.fandom.com/wiki/Namma_(Prime_Earth)
molecular_reconstruction,nathaniel_adam,prime_earth,https://dc.fandom.com/wiki/Nathaniel_Adam_(Prime_Earth)
molecular_reconstruction,nimue_inwudu,prime_earth,https://dc.fandom.com/wiki/Nimue_Inwudu_(Prime_Earth)
molecular_reconstruction,percival_edmund_chang,prime_earth,https://dc.fandom.com/wiki/Percival_Edmund_Chang_(Prime_Earth)
molecular_reconstruction,peter_mortimer,prime_earth,https://dc.fandom.com/wiki/Peter_Mortimer_(Prime_Earth)
molecular_reconstruction,ramsey_rosso,prime_earth,https://dc.fandom.com/wiki/Ramsey_Rosso_(Prime_Earth)
molecular_reconstruction,rex_mason,prime_earth,https://dc.fandom.com/wiki/Rex_Mason_(Prime_Earth)
molecular_reconstruction,roland_norcutt,prime_earth,https://dc.fandom.com/wiki/Roland_Norcutt_(Prime_Earth)
molecular_reconstruction,ronald_raymond,prime_earth,https://dc.fandom.com/wiki/Ronald_Raymond_(Prime_Earth)
molecular_reconstruction,seamus_o_brienn,prime_earth,https://dc.fandom.com/wiki/Seamus_O%27Brienn_(Prime_Earth)
molecular_reconstruction,selinda_flinders,prime_earth,https://dc.fandom.com/wiki/Selinda_Flinders_(Prime_Earth)
molecular_reconstruction,teth_adam,prime_earth,https://dc.fandom.com/wiki/Teth-Adam_(Prime_Earth)
molecular_reconstruction,thorn,prime_earth,https://dc.fandom.com/wiki/Thorn_(Prime_Earth)
molecular_reconstruction,timothy_hunter,prime_earth,https://dc.fandom.com/wiki/Timothy_Hunter_(Prime_Earth)
molecular_reconstruction,trigon,prime_earth,https://dc.fandom.com/wiki/Trigon_(Prime_Earth)
molecular_reconstruction,zatanna_zatara,prime_earth,https://dc.fandom.com/wiki/Zatanna_Zatara_(Prime_Earth)
molecular_reconstruction,zonuz,prime_earth,https://dc.fandom.com/wiki/Zonuz_(Prime_Earth)
necromancy,abyssal_dark,prime_earth,https://dc.fandom.com/wiki/Abyssal_Dark_(Prime_Earth)
necromancy,anton_arcane,prime_earth,https://dc.fandom.com/wiki/Anton_Arcane_(Prime_Earth)
necromancy,bel_dame,prime_earth,https://dc.fandom.com/wiki/Bel_Dame_(Prime_Earth)
necromancy,butcher,prime_earth,https://dc.fandom.com/wiki/Butcher_(Prime_Earth)
necromancy,corum_rath,prime_earth,https://dc.fandom.com/wiki/Corum_Rath_(Prime_Earth)
necromancy,enchantress,prime_earth,https://dc.fandom.com/wiki/Enchantress_(Prime_Earth)
necromancy,hecate,prime_earth,https://dc.fandom.com/wiki/Hecate_(Prime_Earth)
necromancy,jade_tice,prime_earth,https://dc.fandom.com/wiki/Jade_Tice_(Prime_Earth)
necromancy,john_constantine,prime_earth,https://dc.fandom.com/wiki/John_Constantine_(Prime_Earth)
necromancy,kill,prime_earth,https://dc.fandom.com/wiki/Kill_(Prime_Earth)
necromancy,lucifer_morningstar,prime_earth,https://dc.fandom.com/wiki/Lucifer_Morningstar_(Prime_Earth)
necromancy,nergal,prime_earth,https://dc.fandom.com/wiki/Nergal_(Prime_Earth)
necromancy,odin,prime_earth,https://dc.fandom.com/wiki/Odin_(Prime_Earth)
necromancy,onimar_synn,prime_earth,https://dc.fandom.com/wiki/Onimar_Synn_(Prime_Earth)
necromancy,osiris,prime_earth,https://dc.fandom.com/wiki/Osiris_(Prime_Earth)
necromancy,porter_vito,prime_earth,https://dc.fandom.com/wiki/Porter_Vito_(Prime_Earth)
necromancy,ra_s_al_ghul,prime_earth,https://dc.fandom.com/wiki/Ra%27s_al_Ghul_(Prime_Earth)
necromancy,saturna,prime_earth,https://dc.fandom.com/wiki/Saturna_(Prime_Earth)
necromancy,sethe,prime_earth,https://dc.fandom.com/wiki/Sethe_(Prime_Earth)
necromancy,sky_alchesay,prime_earth,https://dc.fandom.com/wiki/Sky_Alchesay_(Prime_Earth)
necromancy,william_hand,prime_earth,https://dc.fandom.com/wiki/William_Hand_(Prime_Earth)
necrotic_empowerment,corum_rath,prime_earth,https://dc.fandom.com/wiki/Corum_Rath_(Prime_Earth)
necrotic_empowerment,sethe,prime_earth,https://dc.fandom.com/wiki/Sethe_(Prime_Earth)
omnipotence,alexander_luthor,prime_earth,https://dc.fandom.com/wiki/Alexander_Luthor_(Prime_Earth)
omnipotence,chronicler,prime_earth,https://dc.fandom.com/wiki/Chronicler_(Prime_Earth)
omnipotence,james_corrigan,prime_earth,https://dc.fandom.com/wiki/James_Corrigan_(Prime_Earth)
omnipotence,life_entity,prime_earth,https://dc.fandom.com/wiki/Life_Entity_(Prime_Earth)
omnipotence,the_cosmic_raptor,prime_earth,https://dc.fandom.com/wiki/The_Cosmic_Raptor_(Prime_Earth)
omnipotence,vyndktvx,prime_earth,https://dc.fandom.com/wiki/Vyndktvx_(Prime_Earth)
omnipresence,adam_strange,prime_earth,https://dc.fandom.com/wiki/Adam_Strange_(Prime_Earth)
omnipresence,arak,prime_earth,https://dc.fandom.com/wiki/Arak_(Prime_Earth)
omnipresence,danny_the_street,prime_earth,https://dc.fandom.com/wiki/Danny_the_Street_(Prime_Earth)
omnipresence,death,prime_earth,https://dc.fandom.com/wiki/Death_(Prime_Earth)
omnipresence,raguel,prime_earth,https://dc.fandom.com/wiki/Raguel_(Prime_Earth)
omnipresence,roger_hayden,prime_earth,https://dc.fandom.com/wiki/Roger_Hayden_(Prime_Earth)
omnipresence,sethe,prime_earth,https://dc.fandom.com/wiki/Sethe_(Prime_Earth)
omnipresence,seven_deadly_sins,prime_earth,https://dc.fandom.com/wiki/Seven_Deadly_Sins_(Prime_Earth)
omniscience,adam_strange,prime_earth,https://dc.fandom.com/wiki/Adam_Strange_(Prime_Earth)
omniscience,arak,prime_earth,https://dc.fandom.com/wiki/Arak_(Prime_Earth)
omniscience,brain,prime_earth,https://dc.fandom.com/wiki/Brain_(Prime_Earth)
omniscience,death,prime_earth,https://dc.fandom.com/wiki/Death_(Prime_Earth)
omniscience,raguel,prime_earth,https://dc.fandom.com/wiki/Raguel_(Prime_Earth)
phasing,alan_scott,prime_earth,https://dc.fandom.com/wiki/Alan_Scott_(Prime_Earth)
phasing,alexander_luthor,prime_earth,https://dc.fandom.com/wiki/Alexander_Luthor_(Prime_Earth)
phasing,andrew_bennett,prime_earth,https://dc.fandom.com/wiki/Andrew_Bennett_(Prime_Earth)
phasing,ashley_addams,prime_earth,https://dc.fandom.com/wiki/Ashley_Addams_(Prime_Earth)
phasing,august_heart,prime_earth,https://dc.fandom.com/wiki/August_Heart_(Prime_Earth)
phasing,baron_nightblood,prime_earth,https://dc.fandom.com/wiki/Baron_Nightblood_(Prime_Earth)
phasing,bart_allen,prime_earth,https://dc.fandom.com/wiki/Bart_Allen_(Prime_Earth)
phasing,cain,prime_earth,https://dc.fandom.com/wiki/Cain_(Prime_Earth)
phasing,carl_sands,prime_earth,https://dc.fandom.com/wiki/Carl_Sands_(Prime_Earth)
phasing,caveman_flash,prime_earth,https://dc.fandom.com/wiki/Caveman_Flash_(Prime_Earth)
phasing,cha_rnn_o_zzm,prime_earth,https://dc.fandom.com/wiki/Cha%27rnn_O%27zzm_(Prime_Earth)
phasing,count_berlin,prime_earth,https://dc.fandom.com/wiki/Count_Berlin_(Prime_Earth)
phasing,dawn_allen,prime_earth,https://dc.fandom.com/wiki/Dawn_Allen_(Prime_Earth)
phasing,deadline,prime_earth,https://dc.fandom.com/wiki/Deadline_(Prime_Earth)
phasing,don_allen,prime_earth,https://dc.fandom.com/wiki/Don_Allen_(Prime_Earth)
phasing,edward_clariss,prime_earth,https://dc.fandom.com/wiki/Edward_Clariss_(Prime_Earth)
phasing,emily_briggs,prime_earth,https://dc.fandom.com/wiki/Emily_Briggs_(Prime_Earth)
phasing,eobard_thawne,prime_earth,https://dc.fandom.com/wiki/Eobard_Thawne_(Prime_Earth)
phasing,fury,prime_earth,https://dc.fandom.com/wiki/Fury_(Prime_Earth)
phasing,gustav_decobra,prime_earth,https://dc.fandom.com/wiki/Gustav_Decobra_(Prime_Earth)
phasing,helspont,prime_earth,https://dc.fandom.com/wiki/Helspont_(Prime_Earth)
phasing,iris_west_ii,prime_earth,https://dc.fandom.com/wiki/Iris_West_II_(Prime_Earth)
phasing,ivana_molotova,prime_earth,https://dc.fandom.com/wiki/Ivana_Molotova_(Prime_Earth)
phasing,j_onn_j_onzz,prime_earth,https://dc.fandom.com/wiki/J%27onn_J%27onzz_(Prime_Earth)
phasing,jai_west,prime_earth,https://dc.fandom.com/wiki/Jai_West_(Prime_Earth)
phasing,james_craddock,prime_earth,https://dc.fandom.com/wiki/James_Craddock_(Prime_Earth)
phasing,jason_rusch,prime_earth,https://dc.fandom.com/wiki/Jason_Rusch_(Prime_Earth)
phasing,jenni_ognats,prime_earth,https://dc.fandom.com/wiki/Jenni_Ognats_(Prime_Earth)
phasing,jennifer_knight,prime_earth,https://dc.fandom.com/wiki/Jennifer_Knight_(Prime_Earth)
phasing,jesse_chambers,prime_earth,https://dc.fandom.com/wiki/Jesse_Chambers_(Prime_Earth)
phasing,jonathan_chambers,prime_earth,https://dc.fandom.com/wiki/Jonathan_Chambers_(Prime_Earth)
phasing,k_hym_j_onzz,prime_earth,https://dc.fandom.com/wiki/K%27hym_J%27onzz_(Prime_Earth)
phasing,karin_grace,prime_earth,https://dc.fandom.com/wiki/Karin_Grace_(Prime_Earth)
phasing,khalid_nassour,prime_earth,https://dc.fandom.com/wiki/Khalid_Nassour_(Prime_Earth)
phasing,killspeed,prime_earth,https://dc.fandom.com/wiki/Killspeed_(Prime_Earth)
phasing,la_sangre,prime_earth,https://dc.fandom.com/wiki/La_Sangre_(Prime_Earth)
phasing,lawrence_trainor,prime_earth,https://dc.fandom.com/wiki/Lawrence_Trainor_(Prime_Earth)
phasing,lilith_demon,prime_earth,https://dc.fandom.com/wiki/Lilith_(demon)_(Prime_Earth)
phasing,linnya_wazzo,prime_earth,https://dc.fandom.com/wiki/Linnya_Wazzo_(Prime_Earth)
phasing,m_gann_m_orzz,prime_earth,https://dc.fandom.com/wiki/M%27gann_M%27orzz_(Prime_Earth)
phasing,m_yri_ah_j_onzz,prime_earth,https://dc.fandom.com/wiki/M%27yri%27ah_J%27onzz_(Prime_Earth)
phasing,ma_alefa_ak,prime_earth,https://dc.fandom.com/wiki/Ma%27alefa%27ak_(Prime_Earth)
phasing,mary_seward,prime_earth,https://dc.fandom.com/wiki/Mary_Seward_(Prime_Earth)
phasing,mikhail_arkadin,prime_earth,https://dc.fandom.com/wiki/Mikhail_Arkadin_(Prime_Earth)
phasing,natalia_mitternacht,prime_earth,https://dc.fandom.com/wiki/Natalia_Mitternacht_(Prime_Earth)
phasing,niccolai_tepes,prime_earth,https://dc.fandom.com/wiki/Niccolai_Tepes_(Prime_Earth)
phasing,nina_skorzeny,prime_earth,https://dc.fandom.com/wiki/Nina_Skorzeny_(Prime_Earth)
phasing,raymond_palmer,prime_earth,https://dc.fandom.com/wiki/Raymond_Palmer_(Prime_Earth)
phasing,richard_swift,prime_earth,https://dc.fandom.com/wiki/Richard_Swift_(Prime_Earth)
phasing,ronald_raymond,prime_earth,https://dc.fandom.com/wiki/Ronald_Raymond_(Prime_Earth)
phasing,tig_rafelson,prime_earth,https://dc.fandom.com/wiki/Tig_Rafelson_(Prime_Earth)
phasing,tsavo,prime_earth,https://dc.fandom.com/wiki/Tsavo_(Prime_Earth)
phasing,valentina_vostok,prime_earth,https://dc.fandom.com/wiki/Valentina_Vostok_(Prime_Earth)
phasing,xa_du,prime_earth,https://dc.fandom.com/wiki/Xa-Du_(Prime_Earth)
phasing,xolani,prime_earth,https://dc.fandom.com/wiki/Xolani_(Prime_Earth)
phasing,xolotl,prime_earth,https://dc.fandom.com/wiki/Xolotl_(Prime_Earth)
phasing,yz,prime_earth,https://dc.fandom.com/wiki/Yz_(Prime_Earth)
pheromone_control,lawrence_trainor,prime_earth,https://dc.fandom.com/wiki/Lawrence_Trainor_(Prime_Earth)
pheromone_control,pamela_isley,prime_earth,https://dc.fandom.com/wiki/Pamela_Isley_(Prime_Earth)
pheromone_control,rose,prime_earth,https://dc.fandom.com/wiki/Rose_(Prime_Earth)
photokinesis,all_yang,prime_earth,https://dc.fandom.com/wiki/All-Yang_(Prime_Earth)
photokinesis,arthur_light,prime_earth,https://dc.fandom.com/wiki/Arthur_Light_(Prime_Earth)
photokinesis,brighteyes,prime_earth,https://dc.fandom.com/wiki/Brighteyes_(Prime_Earth)
photokinesis,burnrate,prime_earth,https://dc.fandom.com/wiki/Burnrate_(Prime_Earth)
photokinesis,dolphin,prime_earth,https://dc.fandom.com/wiki/Dolphin_(Prime_Earth)
photokinesis,duke_thomas,prime_earth,https://dc.fandom.com/wiki/Duke_Thomas_(Prime_Earth)
photokinesis,gnomon,prime_earth,https://dc.fandom.com/wiki/Gnomon_(Prime_Earth)
photokinesis,invictus,prime_earth,https://dc.fandom.com/wiki/Invictus_(Prime_Earth)
photokinesis,jennifer_freedom,prime_earth,https://dc.fandom.com/wiki/Jennifer_Freedom_(Prime_Earth)
photokinesis,john_constantine,prime_earth,https://dc.fandom.com/wiki/John_Constantine_(Prime_Earth)
photokinesis,kent_nelson,prime_earth,https://dc.fandom.com/wiki/Kent_Nelson_(Prime_Earth)
photokinesis,khalid_nassour,prime_earth,https://dc.fandom.com/wiki/Khalid_Nassour_(Prime_Earth)
photokinesis,kiran_singh,prime_earth,https://dc.fandom.com/wiki/Kiran_Singh_(Prime_Earth)
photokinesis,kong_kenan,prime_earth,https://dc.fandom.com/wiki/Kong_Kenan_(Prime_Earth)
photokinesis,langford_terrill,prime_earth,https://dc.fandom.com/wiki/Langford_Terrill_(Prime_Earth)
photokinesis,lucien_gates,prime_earth,https://dc.fandom.com/wiki/Lucien_Gates_(Prime_Earth)
photokinesis,lucifer_morningstar,prime_earth,https://dc.fandom.com/wiki/Lucifer_Morningstar_(Prime_Earth)
photokinesis,maxivermis_mind,prime_earth,https://dc.fandom.com/wiki/Maxivermis_Mind_(Prime_Earth)
photokinesis,photine,prime_earth,https://dc.fandom.com/wiki/Photine_(Prime_Earth)
photokinesis,raymond_terrill,prime_earth,https://dc.fandom.com/wiki/Raymond_Terrill_(Prime_Earth)
photokinesis,trench_king,prime_earth,https://dc.fandom.com/wiki/Trench_King_(Prime_Earth)
photokinesis,trench_queen,prime_earth,https://dc.fandom.com/wiki/Trench_Queen_(Prime_Earth)
photokinesis,umbrax,prime_earth,https://dc.fandom.com/wiki/Umbrax_(Prime_Earth)
photokinesis,violet_harper,prime_earth,https://dc.fandom.com/wiki/Violet_Harper_(Prime_Earth)
photokinesis,wallace_r_west,prime_earth,https://dc.fandom.com/wiki/Wallace_R._West_(Prime_Earth)
possession,abyssal_dark,prime_earth,https://dc.fandom.com/wiki/Abyssal_Dark_(Prime_Earth)
possession,alexander_luthor,prime_earth,https://dc.fandom.com/wiki/Alexander_Luthor_(Prime_Earth)
possession,amity_arkham,prime_earth,https://dc.fandom.com/wiki/Amity_Arkham_(Prime_Earth)
possession,asa,prime_earth,https://dc.fandom.com/wiki/Asa_(Prime_Earth)
possession,ashley_addams,prime_earth,https://dc.fandom.com/wiki/Ashley_Addams_(Prime_Earth)
possession,balam,prime_earth,https://dc.fandom.com/wiki/Balam_(Prime_Earth)
possession,bastet,prime_earth,https://dc.fandom.com/wiki/Bastet_(Prime_Earth)
possession,bertok_raaf,prime_earth,https://dc.fandom.com/wiki/Bertok-Raaf_(Prime_Earth)
possession,black_racer,prime_earth,https://dc.fandom.com/wiki/Black_Racer_(Prime_Earth)
possession,blight,prime_earth,https://dc.fandom.com/wiki/Blight_(Prime_Earth)
possession,boston_brand,prime_earth,https://dc.fandom.com/wiki/Boston_Brand_(Prime_Earth)
possession,cha_rnn_o_zzm,prime_earth,https://dc.fandom.com/wiki/Cha%27rnn_O%27zzm_(Prime_Earth)
possession,circe,prime_earth,https://dc.fandom.com/wiki/Circe_(Prime_Earth)
possession,creeper,prime_earth,https://dc.fandom.com/wiki/Creeper_(Prime_Earth)
possession,djinn_ii,prime_earth,https://dc.fandom.com/wiki/Djinn_II_(Prime_Earth)
possession,doomsday,prime_earth,https://dc.fandom.com/wiki/Doomsday_(Prime_Earth)
possession,enchantress,prime_earth,https://dc.fandom.com/wiki/Enchantress_(Prime_Earth)
possession,eobard_thawne,prime_earth,https://dc.fandom.com/wiki/Eobard_Thawne_(Prime_Earth)
possession,escalate,prime_earth,https://dc.fandom.com/wiki/Escalate_(Prime_Earth)
possession,father_lost,prime_earth,https://dc.fandom.com/wiki/Father_Lost_(Prime_Earth)
possession,grymm,prime_earth,https://dc.fandom.com/wiki/Grymm_(Prime_Earth)
possession,helspont,prime_earth,https://dc.fandom.com/wiki/Helspont_(Prime_Earth)
possession,inquisitor,prime_earth,https://dc.fandom.com/wiki/Inquisitor_(Prime_Earth)
possession,j_onn_j_onzz,prime_earth,https://dc.fandom.com/wiki/J%27onn_J%27onzz_(Prime_Earth)
possession,joseph_blackfire,prime_earth,https://dc.fandom.com/wiki/Joseph_Blackfire_(Prime_Earth)
possession,joseph_wilson,prime_earth,https://dc.fandom.com/wiki/Joseph_Wilson_(Prime_Earth)
possession,joystick,prime_earth,https://dc.fandom.com/wiki/Joystick_(Prime_Earth)
possession,k_hym_j_onzz,prime_earth,https://dc.fandom.com/wiki/K%27hym_J%27onzz_(Prime_Earth)
possession,kaala,prime_earth,https://dc.fandom.com/wiki/Kaala_(Prime_Earth)
possession,kaiyo,prime_earth,https://dc.fandom.com/wiki/Kaiyo_(Prime_Earth)
possession,loma_shade,prime_earth,https://dc.fandom.com/wiki/Loma_Shade_(Prime_Earth)
possession,m_gann_m_orzz,prime_earth,https://dc.fandom.com/wiki/M%27gann_M%27orzz_(Prime_Earth)
possession,m_yri_ah_j_onzz,prime_earth,https://dc.fandom.com/wiki/M%27yri%27ah_J%27onzz_(Prime_Earth)
possession,ma_alefa_ak,prime_earth,https://dc.fandom.com/wiki/Ma%27alefa%27ak_(Prime_Earth)
possession,manchester_black,prime_earth,https://dc.fandom.com/wiki/Manchester_Black_(Prime_Earth)
possession,megan_boyer,prime_earth,https://dc.fandom.com/wiki/Megan_Boyer_(Prime_Earth)
possession,mister_twister,prime_earth,https://dc.fandom.com/wiki/Mister_Twister_(Prime_Earth)
possession,mother_machine,prime_earth,https://dc.fandom.com/wiki/Mother_Machine_(Prime_Earth)
possession,nergal,prime_earth,https://dc.fandom.com/wiki/Nergal_(Prime_Earth)
possession,otto_haddon,prime_earth,https://dc.fandom.com/wiki/Otto_Haddon_(Prime_Earth)
possession,rama_kushna,prime_earth,https://dc.fandom.com/wiki/Rama_Kushna_(Prime_Earth)
possession,scrambler,prime_earth,https://dc.fandom.com/wiki/Scrambler_(Prime_Earth)
possession,sebastian_faust,prime_earth,https://dc.fandom.com/wiki/Sebastian_Faust_(Prime_Earth)
possession,seven_deadly_sins,prime_earth,https://dc.fandom.com/wiki/Seven_Deadly_Sins_(Prime_Earth)
possession,tsavo,prime_earth,https://dc.fandom.com/wiki/Tsavo_(Prime_Earth)
possession,turid_goldenaxe,prime_earth,https://dc.fandom.com/wiki/Turid_Goldenaxe_(Prime_Earth)
possession,ultra_humanite,prime_earth,https://dc.fandom.com/wiki/Ultra-Humanite_(Prime_Earth)
possession,whisperer,prime_earth,https://dc.fandom.com/wiki/Whisperer_(Prime_Earth)
possession,white_mercy,prime_earth,https://dc.fandom.com/wiki/White_Mercy_(Prime_Earth)
possession,worldkiller,prime_earth,https://dc.fandom.com/wiki/Worldkiller-1_(Prime_Earth)
possession,xolotl,prime_earth,https://dc.fandom.com/wiki/Xolotl_(Prime_Earth)
power_absorption,arion,prime_earth,https://dc.fandom.com/wiki/Arion_(Prime_Earth)
power_absorption,avery_ho,prime_earth,https://dc.fandom.com/wiki/Avery_Ho_(Prime_Earth)
power_absorption,blackbird,prime_earth,https://dc.fandom.com/wiki/Blackbird_(Prime_Earth)
power_absorption,bleez,prime_earth,https://dc.fandom.com/wiki/Bleez_(Prime_Earth)
power_absorption,caden_park,prime_earth,https://dc.fandom.com/wiki/Caden_Park_(Prime_Earth)
power_absorption,charles_wilson,prime_earth,https://dc.fandom.com/wiki/Charles_Wilson_(Prime_Earth)
power_absorption,cronus,prime_earth,https://dc.fandom.com/wiki/Cronus_(Prime_Earth)
power_absorption,darkseid,prime_earth,https://dc.fandom.com/wiki/Darkseid_(Prime_Earth)
power_absorption,enoch,prime_earth,https://dc.fandom.com/wiki/Enoch_(Prime_Earth)
power_absorption,eobard_thawne,prime_earth,https://dc.fandom.com/wiki/Eobard_Thawne_(Prime_Earth)
power_absorption,grodd_ii,prime_earth,https://dc.fandom.com/wiki/Grodd_II_(Prime_Earth)
power_absorption,ishmael,prime_earth,https://dc.fandom.com/wiki/Ishmael_(Prime_Earth)
power_absorption,john_constantine,prime_earth,https://dc.fandom.com/wiki/John_Constantine_(Prime_Earth)
power_absorption,jonathan_lane_kent,prime_earth,https://dc.fandom.com/wiki/Jonathan_Lane_Kent_(Prime_Earth)
power_absorption,joshua_michael_allen,prime_earth,https://dc.fandom.com/wiki/Joshua_Michael_Allen_(Prime_Earth)
power_absorption,lisa_snart,prime_earth,https://dc.fandom.com/wiki/Lisa_Snart_(Prime_Earth)
power_absorption,lori_zechlin,prime_earth,https://dc.fandom.com/wiki/Lori_Zechlin_(Prime_Earth)
power_absorption,mamaragan,prime_earth,https://dc.fandom.com/wiki/Mamaragan_(Prime_Earth)
power_absorption,nicolas_nolan,prime_earth,https://dc.fandom.com/wiki/Nicolas_Nolan_(Prime_Earth)
power_absorption,ra_s_al_ghul,prime_earth,https://dc.fandom.com/wiki/Ra%27s_al_Ghul_(Prime_Earth)
power_absorption,reggie_meyer,prime_earth,https://dc.fandom.com/wiki/Reggie_Meyer_(Prime_Earth)
power_absorption,rudolph_jones,prime_earth,https://dc.fandom.com/wiki/Rudolph_Jones_(Prime_Earth)
power_absorption,sleez,prime_earth,https://dc.fandom.com/wiki/Sleez_(Prime_Earth)
power_absorption,tannarak,prime_earth,https://dc.fandom.com/wiki/Tannarak_(Prime_Earth)
power_absorption,tyyde,prime_earth,https://dc.fandom.com/wiki/Tyyde_(Prime_Earth)
power_absorption,wallace_r_west,prime_earth,https://dc.fandom.com/wiki/Wallace_R._West_(Prime_Earth)
power_absorption,zazzala,prime_earth,https://dc.fandom.com/wiki/Zazzala_(Prime_Earth)
power_absorption,zombie,prime_earth,https://dc.fandom.com/wiki/Zombie_(Prime_Earth)
power_absorption,zonuz,prime_earth,https://dc.fandom.com/wiki/Zonuz_(Prime_Earth)
power_distribution,abyssal_dark,prime_earth,https://dc.fandom.com/wiki/Abyssal_Dark_(Prime_Earth)
power_distribution,akila_of_bana_mighdall,prime_earth,https://dc.fandom.com/wiki/Akila_of_Bana-Mighdall_(Prime_Earth)
power_distribution,albert_lim,prime_earth,https://dc.fandom.com/wiki/Albert_Lim_(Prime_Earth)
power_distribution,all_yang,prime_earth,https://dc.fandom.com/wiki/All-Yang_(Prime_Earth)
power_distribution,amaya,prime_earth,https://dc.fandom.com/wiki/Amaya_(Prime_Earth)
power_distribution,anapel,prime_earth,https://dc.fandom.com/wiki/Anapel_(Prime_Earth)
power_distribution,anglette,prime_earth,https://dc.fandom.com/wiki/Anglette_(Prime_Earth)
power_distribution,arion,prime_earth,https://dc.fandom.com/wiki/Arion_(Prime_Earth)
